order_id,customer_id,order_date,total_amount,status
1692,12953,2024-01-29,818.2988902336905,Pending
1693,8696,2024-04-12,740.9989482705869,Cancelled
1694,16197,2024-08-26,48.058464100526244,Pending
1695,6165,2024-01-07,336.8514506200564,Delivered
1696,7368,2024-06-14,204.54737953755125,Pending
1697,4268,2024-01-04,479.841762736787,Shipped
1698,1375,2024-08-15,360.7454637462611,Delivered
1699,5614,2024-09-22,621.6236919247318,Delivered
1700,9186,2024-02-23,570.0866560482244,Cancelled
1701,16771,2024-09-08,436.54584247729866,Cancelled
1702,8495,2024-09-04,769.7364486495268,Shipped
1703,5679,2024-09-22,24.657198206556274,Delivered
1704,15655,2024-08-23,867.1028683550163,Cancelled
1705,7866,2024-04-25,12.920957082486508,Shipped
1706,8675,2024-02-10,457.49579410757906,Pending
1707,16303,2024-09-19,882.5330098438766,Pending
1708,3368,2024-07-02,423.8171077388997,Shipped
1709,9621,2024-01-20,758.1133689051179,Pending
1710,16750,2024-09-18,408.89840563678763,Pending
1711,10559,2024-12-07,852.4155653896008,Delivered
1712,6773,2024-09-10,999.237862508957,Delivered
1713,5814,2024-01-16,899.3106662635204,Pending
1714,11907,2024-09-28,65.19204058761139,Pending
1715,3719,2024-04-07,156.7736233403349,Shipped
1716,16862,2024-01-03,546.4373628549217,Delivered
1717,8062,2024-12-07,961.9853177043284,Shipped
1718,7995,2024-10-10,412.2611362687148,Delivered
1719,1922,2024-04-11,284.2714682593634,Shipped
1720,10982,2024-02-27,965.3291729638404,Cancelled
1721,1926,2024-07-07,711.6978799322028,Shipped
1722,8403,2024-04-15,772.7306692137311,Cancelled
1723,3593,2024-06-16,119.631707183467,Pending
1724,16661,2024-03-25,269.9359873113526,Delivered
1725,6542,2024-02-02,508.5889208501121,Delivered
1726,10751,2024-08-07,739.0732043766238,Cancelled
1727,1593,2024-10-10,353.81244904134013,Delivered
1728,6475,2024-10-02,212.22706964798343,Cancelled
1729,4994,2024-08-10,442.78371341423724,Cancelled
1730,7860,2024-06-28,430.0547007001212,Shipped
1731,9623,2024-12-02,874.2397821584063,Shipped
1732,9654,2024-03-18,934.4278666118627,Shipped
1733,11971,2024-06-12,177.12647360707706,Shipped
1734,8598,2024-08-12,286.69824736359357,Cancelled
1735,15741,2024-10-03,788.1643536979248,Delivered
1736,11322,2024-02-06,252.59832970536928,Cancelled
1737,8903,2024-12-27,271.9980598856897,Delivered
1738,15785,2024-09-30,679.8745596867078,Pending
1739,13931,2024-01-18,515.7252374301875,Delivered
1740,5259,2024-07-15,706.5690099725083,Pending
1741,12488,2024-03-16,81.85913755227094,Pending
1742,11850,2024-09-05,509.1626486316291,Shipped
1743,10476,2024-04-21,676.1176653151977,Delivered
1744,1536,2024-11-07,479.6650021102024,Cancelled
1745,1890,2024-01-02,136.53822944750604,Shipped
1746,15146,2024-10-03,142.5478894654677,Pending
1747,957,2024-09-28,592.1196569225452,Delivered
1748,12806,2024-06-12,152.6039683270647,Cancelled
1749,2459,2024-04-08,310.72762273244484,Pending
1750,17135,2024-03-24,446.76827461065375,Cancelled
1751,5893,2024-10-16,597.3833904764726,Pending
1752,12119,2024-04-07,272.6582529494599,Delivered
1753,7081,2024-01-20,411.19485567676054,Delivered
1754,3621,2024-03-16,374.1468054318561,Shipped
1755,12989,2024-08-24,106.09912424531666,Shipped
1756,6987,2024-05-30,805.723007436771,Cancelled
1757,12034,2024-10-15,744.9618508457572,Delivered
1758,7323,2024-05-14,786.2871380093716,Shipped
1759,11,2024-02-20,155.8514507722548,Pending
1760,4267,2024-06-21,522.3701710336677,Shipped
1761,3598,2024-02-17,336.9575463440253,Pending
1762,4406,2024-04-23,355.0126064689822,Cancelled
1763,1118,2024-03-19,75.14752618406321,Shipped
1764,14580,2024-11-26,946.3791066553566,Pending
1765,2004,2024-09-11,940.3024157543543,Cancelled
1766,16447,2024-11-20,414.2339449443948,Shipped
1767,5666,2024-07-10,855.8851238689163,Cancelled
1768,6609,2024-09-04,336.80808983804303,Pending
1769,9528,2024-09-26,563.8227611603121,Delivered
1770,11845,2024-08-22,747.1592254927596,Shipped
1771,7127,2024-12-25,527.833469592293,Pending
1772,16463,2024-02-13,172.17062924023344,Cancelled
1773,17436,2024-08-11,385.2450308001551,Cancelled
1774,15859,2024-01-21,761.9084949047103,Delivered
1775,11945,2024-08-04,783.0545567472401,Cancelled
1776,1691,2024-07-10,344.5337480253183,Delivered
1777,16271,2024-02-25,545.070806335936,Cancelled
1778,7618,2024-01-11,215.0468654038568,Pending
1779,5079,2024-12-22,258.5730729866682,Delivered
1780,2321,2024-02-26,153.36317919359576,Delivered
1781,3401,2024-08-10,443.5432284563588,Pending
1782,8856,2024-04-14,722.6863525217445,Shipped
1783,14691,2024-08-01,880.3943093743508,Shipped
1784,1518,2024-03-21,549.2521398622306,Delivered
1785,2225,2024-04-18,655.514725347387,Pending
1786,15378,2024-12-08,274.15402612997445,Shipped
1787,5160,2024-02-07,210.04205629918536,Shipped
1788,16644,2024-04-29,401.74795121713555,Cancelled
1789,386,2024-06-04,563.3201898220857,Shipped
1790,1253,2024-01-07,43.22621043722332,Pending
1791,5820,2024-05-09,101.18041989184627,Pending
1792,8599,2024-02-13,634.4623113788487,Pending
1793,11629,2024-07-12,207.31669459309506,Cancelled
1794,409,2024-05-29,458.82484286663794,Delivered
1795,8368,2024-09-04,937.1506526610184,Pending
1796,15833,2024-04-07,863.9792408694155,Cancelled
1797,1751,2024-02-06,73.06783289462749,Delivered
1798,4995,2024-11-08,68.12088294528074,Pending
1799,15969,2024-05-18,153.7966234507853,Delivered
1800,6955,2024-03-01,125.24011678169947,Pending
1801,3868,2024-05-21,261.2775916306749,Shipped
1802,281,2024-03-12,378.3461711671555,Cancelled
1803,11730,2024-03-21,92.11308300075528,Pending
1804,8660,2024-03-17,465.9156220940216,Shipped
1805,1234,2024-08-19,534.5265536453543,Pending
1806,13309,2024-09-19,664.9794477871619,Shipped
1807,4391,2024-03-19,412.2757630911905,Cancelled
1808,6757,2024-04-19,302.9358086204441,Pending
1809,2769,2024-09-27,646.7478628464584,Pending
1810,3931,2024-08-22,912.0842090423905,Cancelled
1811,5208,2024-08-15,402.52635872850584,Delivered
1812,8431,2024-07-24,300.50251991106825,Delivered
1813,10096,2024-04-03,720.5422820894017,Cancelled
1814,13186,2024-07-08,878.5013826342004,Delivered
1815,9964,2024-07-04,960.2035974229872,Shipped
1816,10891,2024-04-27,227.944409226938,Cancelled
1817,9311,2024-02-16,309.74460581494765,Shipped
1818,3058,2024-10-18,906.8022406535142,Pending
1819,6881,2024-05-06,277.29066415178846,Delivered
1820,12480,2024-03-18,352.1411921170669,Delivered
1821,16876,2024-01-04,643.0664716095865,Delivered
1822,11107,2024-11-24,572.4560502925548,Shipped
1823,11508,2024-12-18,879.0732115331813,Cancelled
1824,2912,2024-02-27,615.7300927049843,Pending
1825,16195,2024-09-03,493.9909839966549,Pending
1826,15764,2024-07-06,83.20797658834614,Pending
1827,6800,2024-07-18,975.2761368697983,Pending
1828,6259,2024-03-19,428.0928717443712,Pending
1829,9517,2024-08-17,576.853908791624,Pending
1830,15265,2024-11-16,507.00843236251364,Cancelled
1831,17229,2024-06-03,740.5859358733276,Cancelled
1832,11785,2024-03-18,649.9865798916305,Delivered
1833,120,2024-01-07,349.2437535747787,Shipped
1834,12223,2024-03-28,524.8424043022106,Delivered
1835,5053,2024-12-01,827.7771089859863,Delivered
1836,8922,2024-07-11,637.1209504968278,Shipped
1837,1853,2024-08-21,955.0426447828628,Cancelled
1838,4916,2024-11-27,756.4049505372777,Cancelled
1839,17123,2024-10-23,490.3379105645531,Pending
1840,6472,2024-03-14,808.9405705566676,Pending
1841,17255,2024-10-24,447.76832831111483,Shipped
1842,15789,2024-10-31,221.057318065949,Shipped
1843,11864,2024-11-11,633.4120872886488,Delivered
1844,8033,2024-01-12,360.3555741832046,Delivered
1845,8735,2024-10-18,34.61400727957319,Shipped
1846,13012,2024-10-24,221.93397737594097,Shipped
1847,496,2024-12-17,175.4077356434908,Shipped
1848,15418,2024-03-21,796.9169592971457,Pending
1849,6478,2024-10-02,729.4476937656812,Pending
1850,10269,2024-02-07,618.3788278675012,Shipped
1851,13857,2024-05-12,934.9872986675304,Cancelled
1852,8651,2024-07-18,186.327917673134,Pending
1853,6877,2024-09-28,171.5634079872475,Pending
1854,1431,2024-02-29,909.9929772683258,Cancelled
1855,6390,2024-04-05,650.4199675965826,Shipped
1856,15388,2024-01-03,562.0251952245492,Cancelled
1857,9525,2024-07-19,742.4947789557224,Shipped
1858,7544,2024-05-01,288.8545984362884,Pending
1859,4373,2024-08-15,598.9352627581006,Cancelled
1860,1316,2024-02-02,432.6299874186165,Cancelled
1861,4402,2024-11-21,313.90270620976963,Shipped
1862,13384,2024-04-05,877.5484985178306,Delivered
1863,8564,2024-09-30,169.05514967097838,Shipped
1864,433,2024-09-16,27.708237320822466,Pending
1865,9935,2024-06-20,365.5124516470299,Delivered
1866,5953,2024-08-25,206.42053026311436,Shipped
1867,16123,2024-12-13,812.9186595869388,Shipped
1868,14858,2024-06-11,135.367854645497,Delivered
1869,15030,2024-04-07,938.1139984418635,Pending
1870,14396,2024-02-03,175.86216876979378,Pending
1871,6626,2024-04-22,890.3658738159928,Pending
1872,16405,2024-06-13,176.69355178091752,Delivered
1873,514,2024-08-17,57.459456781587946,Cancelled
1874,10990,2024-07-06,492.96914456331746,Shipped
1875,11261,2024-04-17,362.804884856738,Delivered
1876,11072,2024-07-27,601.8574245257727,Delivered
1877,4778,2024-10-05,644.3127752401336,Pending
1878,15193,2024-04-24,935.0358924273602,Shipped
1879,993,2024-02-03,953.1907122928626,Delivered
1880,14326,2024-02-27,500.02619095395715,Shipped
1881,9564,2024-03-29,216.58077791232128,Delivered
1882,1588,2024-10-30,254.79504083282478,Pending
1883,14641,2024-03-12,108.69803007503974,Cancelled
1884,14321,2024-03-08,287.074286434899,Delivered
1885,16057,2024-05-13,912.2733821225664,Cancelled
1886,16078,2024-03-28,370.9561079841601,Cancelled
1887,5388,2024-07-30,633.2254066151404,Pending
1888,9300,2024-09-15,981.4309111865532,Cancelled
1889,11817,2024-12-26,115.66894613018124,Cancelled
1890,2210,2024-11-09,777.6240670584106,Shipped
1891,9297,2024-01-23,702.6934949946711,Shipped
1892,12877,2024-07-03,820.8497159834752,Cancelled
1893,147,2024-03-23,145.79774998409155,Delivered
1894,3508,2024-05-08,506.7629109041231,Shipped
1895,5679,2024-09-15,635.6808188152047,Cancelled
1896,3226,2024-10-05,762.4830099330148,Delivered
1897,6103,2024-01-01,715.505828141722,Cancelled
1898,15947,2024-01-05,575.2567315499748,Pending
1899,10368,2024-06-04,474.47613778997345,Cancelled
1900,1293,2024-03-09,942.298197550384,Delivered
1901,8181,2024-03-23,189.96366836278125,Cancelled
1902,16799,2024-10-26,212.29754600717482,Pending
1903,6978,2024-07-18,119.96234705462528,Delivered
1904,3081,2024-03-21,121.54524106696827,Cancelled
1905,2889,2024-10-07,874.7536414481671,Pending
1906,9792,2024-03-16,610.4587612461835,Delivered
1907,12465,2024-08-25,935.740506748527,Cancelled
1908,6687,2024-10-11,887.9964171505018,Shipped
1909,3097,2024-08-22,307.5093674348129,Cancelled
1910,3268,2024-10-16,644.9050718755165,Pending
1911,4837,2024-02-28,385.64333617713356,Shipped
1912,11741,2024-08-12,877.41466752854,Pending
1913,6539,2024-07-20,736.9089540747264,Cancelled
1914,7831,2024-07-28,132.24641819625447,Cancelled
1915,15960,2024-01-22,260.7554592394609,Delivered
1916,8139,2024-06-29,661.0030583013813,Delivered
1917,10266,2024-01-31,253.67305791488658,Cancelled
1918,507,2024-11-17,538.6983045782189,Pending
1919,17086,2024-08-02,251.8111604300439,Shipped
1920,6271,2024-09-15,685.7012355805952,Pending
1921,11679,2024-06-22,84.26538364798047,Cancelled
1922,6562,2024-12-09,724.0133179349591,Pending
1923,13967,2024-08-04,343.6381481920043,Delivered
1924,3491,2024-06-17,458.9859487296793,Pending
1925,823,2024-01-13,488.7409611380756,Shipped
1926,9885,2024-01-10,202.43317139780171,Pending
1927,6687,2024-03-02,942.7375303127245,Delivered
1928,3150,2024-12-06,10.161306679427168,Pending
1929,3127,2024-10-24,379.02052639412705,Cancelled
1930,2908,2024-10-22,137.24501771260327,Pending
1931,13365,2024-08-12,366.32540295526513,Cancelled
1932,7640,2024-03-07,112.90738829990559,Pending
1933,13843,2024-11-12,384.91969619499275,Pending
1934,4318,2024-01-15,201.9407017798882,Shipped
1935,9344,2024-01-01,558.2471497541818,Pending
1936,13969,2024-11-14,21.83771723909056,Cancelled
1937,7024,2024-11-25,511.0367930953545,Delivered
1938,5859,2024-09-28,289.93493530568475,Delivered
1939,16186,2024-12-16,328.24382216810324,Pending
1940,6271,2024-01-28,361.1341384136923,Delivered
1941,6141,2024-02-06,656.1932310361217,Pending
1942,12757,2024-12-12,760.1946117992028,Pending
1943,10400,2024-02-23,336.4073601218294,Shipped
1944,12802,2024-04-28,925.7419684977154,Delivered
1945,11652,2024-07-31,748.774584626936,Pending
1946,881,2024-10-19,409.7990134267874,Shipped
1947,2571,2024-09-05,106.82532851721145,Pending
1948,11552,2024-05-29,564.7366780538322,Cancelled
1949,11752,2024-05-11,617.6276942502137,Cancelled
1950,17434,2024-02-13,144.94325629776927,Delivered
1951,368,2024-05-12,853.5042281233716,Delivered
1952,1916,2024-09-11,387.6139221776491,Shipped
1953,14458,2024-07-26,160.84642299034883,Shipped
1954,13002,2024-07-02,525.6699614810043,Delivered
1955,11624,2024-01-15,427.82004784435287,Pending
1956,10559,2024-11-02,645.7358630848298,Cancelled
1957,10873,2024-06-01,180.84516026927776,Pending
1958,3762,2024-07-22,30.556032516397448,Delivered
1959,5419,2024-12-27,481.6976212716171,Cancelled
1960,14865,2024-03-12,165.62634445037392,Pending
1961,11281,2024-06-29,164.88349987310238,Shipped
1962,17594,2024-03-07,681.14588851754,Pending
1963,1726,2024-06-20,266.18321452205873,Pending
1964,3321,2024-10-20,841.5888335346212,Delivered
1965,17604,2024-07-07,519.5925839138506,Delivered
1966,4036,2024-03-09,611.9999239072074,Pending
1967,3990,2024-02-15,327.6967316263871,Cancelled
1968,17230,2024-04-12,231.57677579137157,Shipped
1969,272,2024-08-26,167.37776770782634,Delivered
1970,17332,2024-04-21,710.0111352010626,Pending
1971,5209,2024-11-11,692.2382226391327,Cancelled
1972,269,2024-02-01,497.7499983065498,Shipped
1973,15599,2024-09-08,783.496099533383,Pending
1974,9498,2024-01-27,804.5660649853552,Pending
1975,9050,2024-10-16,447.75786032326465,Shipped
1976,14799,2024-11-17,654.6433373770863,Delivered
1977,11067,2024-04-26,912.983732612658,Cancelled
1978,4893,2024-11-04,90.63606050321538,Pending
1979,3161,2024-05-16,22.007876925737747,Cancelled
1980,4454,2024-06-07,478.6279769636579,Delivered
1981,16763,2024-11-07,338.4221969898212,Pending
1982,15027,2024-12-17,96.1365752708574,Shipped
1983,16953,2024-03-14,158.27102356000427,Shipped
1984,8317,2024-08-01,264.92380416419337,Pending
1985,16728,2024-02-20,108.40212924788445,Delivered
1986,4025,2024-06-09,325.8888113964679,Delivered
1987,8958,2024-12-02,141.47192640209158,Delivered
1988,11689,2024-07-07,628.4470311968701,Delivered
1989,3048,2024-08-23,699.6573976291033,Cancelled
1990,2313,2024-03-23,777.7351141230056,Pending
1991,13257,2024-10-09,871.0683197889626,Pending
1992,29,2024-05-18,13.06685865215596,Shipped
1993,3524,2024-08-21,184.63518490777577,Cancelled
1994,10207,2024-01-28,816.511538769922,Pending
1995,1931,2024-05-17,40.183963724795476,Pending
1996,11913,2024-10-17,668.786874079469,Cancelled
1997,9638,2024-09-30,188.94921479416385,Pending
1998,12107,2024-05-12,511.3630583771242,Pending
1999,17595,2024-12-07,962.6830530563819,Pending
2000,11204,2024-06-06,652.2113820781697,Delivered
2001,9726,2024-12-03,374.5390443076555,Pending
2002,3277,2024-11-16,692.1139640808002,Cancelled
2003,11634,2024-07-14,15.506417986330797,Cancelled
2004,2521,2024-07-08,950.9936308187812,Delivered
2005,1905,2024-12-27,351.00158226192536,Shipped
2006,7559,2024-06-24,980.3151468487556,Shipped
2007,11742,2024-04-21,679.6501216128667,Cancelled
2008,12344,2024-05-31,294.47738177367205,Delivered
2009,9282,2024-03-21,619.1142163859625,Cancelled
2010,8219,2024-06-19,386.4469885286981,Pending
2011,6797,2024-12-06,646.3693302445283,Delivered
2012,16010,2024-07-18,792.7540517687224,Pending
2013,6044,2024-09-30,476.08796480322627,Shipped
2014,6375,2024-06-09,229.89602896245952,Cancelled
2015,14283,2024-04-03,981.6385870047783,Shipped
2016,5497,2024-01-09,418.52045807897895,Pending
2017,7952,2024-06-28,184.6239956117778,Shipped
2018,8882,2024-01-11,741.8211957624335,Shipped
2019,13910,2024-01-02,658.7266293494624,Pending
2020,10694,2024-10-09,818.4305104677043,Cancelled
2021,10584,2024-12-22,11.659466500284429,Cancelled
2022,4685,2024-06-10,353.8415061577788,Pending
2023,15929,2024-01-11,321.3845947094795,Delivered
2024,10954,2024-09-03,924.5994299628326,Shipped
2025,10178,2024-10-13,356.1715853083986,Delivered
2026,6722,2024-02-25,531.9586743506934,Pending
2027,1661,2024-12-10,13.489974840990117,Delivered
2028,4916,2024-08-21,810.0656287108657,Shipped
2029,7312,2024-05-26,122.83896874620534,Shipped
2030,6512,2024-10-14,883.5091382515787,Delivered
2031,15787,2024-03-11,737.7581872558073,Cancelled
2032,7110,2024-05-21,560.8261086955632,Shipped
2033,12540,2024-06-21,751.5952373498851,Pending
2034,13247,2024-09-13,794.961345891623,Shipped
2035,5246,2024-06-28,754.2236347932679,Pending
2036,16357,2024-10-15,664.2879044931349,Delivered
2037,6264,2024-06-10,881.883065792174,Shipped
2038,373,2024-12-16,428.7924576621207,Shipped
2039,6484,2024-04-30,570.5053206378875,Delivered
2040,6174,2024-05-09,969.6864126666896,Cancelled
2041,7720,2024-07-08,378.52419915812357,Delivered
2042,16587,2024-11-27,753.4078168605548,Pending
2043,5491,2024-01-19,397.8872515375515,Shipped
2044,12699,2024-09-28,475.4694356138155,Shipped
2045,6704,2024-05-13,342.2770574862803,Cancelled
2046,2649,2024-10-09,161.5454531176447,Pending
2047,8537,2024-07-27,972.4812075245546,Shipped
2048,13508,2024-05-20,452.83259692146805,Delivered
2049,8938,2024-03-17,286.55390007362337,Cancelled
2050,15948,2024-11-23,649.8203786706191,Pending
2051,3858,2024-01-25,119.82077801720956,Delivered
2052,6917,2024-06-17,547.9727106533567,Shipped
2053,2169,2024-05-03,578.3759584133446,Pending
2054,7724,2024-06-13,203.99507437316805,Shipped
2055,4111,2024-09-26,960.018113545985,Shipped
2056,2207,2024-02-12,598.731773626397,Shipped
2057,13596,2024-10-26,230.3909798571576,Delivered
2058,15215,2024-10-24,835.1053852569315,Pending
2059,2428,2024-02-02,313.96732669352934,Delivered
2060,14148,2024-05-23,732.6102848746367,Cancelled
2061,15644,2024-05-14,632.0907257040415,Cancelled
2062,4956,2024-01-16,168.08611726783417,Shipped
2063,11753,2024-02-15,103.53082148510943,Shipped
2064,1458,2024-01-04,611.4367092815841,Delivered
2065,17451,2024-01-03,671.6189657921534,Pending
2066,17045,2024-12-15,139.74739839215053,Cancelled
2067,16458,2024-10-01,180.9890056738315,Delivered
2068,15367,2024-12-12,59.58944496836556,Shipped
2069,11714,2024-10-11,143.15359181638007,Cancelled
2070,2842,2024-08-23,592.1961563512689,Delivered
2071,17030,2024-12-02,208.6293773139695,Cancelled
2072,5578,2024-03-05,295.7748582997277,Delivered
2073,8920,2024-10-03,559.6982828378506,Pending
2074,3378,2024-08-12,420.00289170405415,Pending
2075,6420,2024-07-01,846.7713926149953,Cancelled
2076,14328,2024-03-29,575.3505489850928,Shipped
2077,11482,2024-01-11,140.74453476237304,Cancelled
2078,4786,2024-04-08,390.4769087055009,Cancelled
2079,3700,2024-02-08,266.17583662086577,Pending
2080,15830,2024-02-19,266.39451858250277,Delivered
2081,1921,2024-10-10,263.90328344347336,Delivered
2082,4057,2024-01-20,424.19462429125906,Shipped
2083,15769,2024-06-15,140.74465668788957,Delivered
2084,2331,2024-09-09,259.8679412693392,Cancelled
2085,6021,2024-06-22,704.4518366442013,Pending
2086,12271,2024-07-18,829.1668952622218,Cancelled
2087,5778,2024-10-14,23.617647469530418,Shipped
2088,4574,2024-07-30,92.62161470140211,Pending
2089,11214,2024-10-26,856.4967694172511,Cancelled
2090,15230,2024-03-24,222.50756206837877,Pending
2091,16248,2024-09-05,319.05431062720226,Shipped
2092,14160,2024-01-09,343.7169724891426,Delivered
2093,978,2024-02-07,867.2175790146104,Delivered
2094,16927,2024-05-03,171.1299258432213,Pending
2095,8393,2024-12-15,814.4138860177101,Shipped
2096,16295,2024-02-06,473.0145781869071,Shipped
2097,11972,2024-10-24,785.3358101092645,Delivered
2098,6860,2024-05-30,691.1721024480715,Pending
2099,3956,2024-03-15,734.7790427487679,Delivered
2100,14087,2024-07-24,122.70820299712895,Shipped
2101,5513,2024-05-23,315.69007981022077,Cancelled
2102,15323,2024-02-08,234.88972649765282,Shipped
2103,4977,2024-11-05,134.6623588318206,Cancelled
2104,3777,2024-04-23,642.8419331882893,Pending
2105,2163,2024-04-13,698.1803316706303,Cancelled
2106,1140,2024-06-03,150.0658639583654,Delivered
2107,9040,2024-06-22,770.8233582097378,Pending
2108,5551,2024-10-28,293.95833951502647,Shipped
2109,8224,2024-01-20,383.0285575031161,Delivered
2110,1988,2024-12-12,993.3220628349067,Delivered
2111,6747,2024-12-07,200.06550070128597,Shipped
2112,6993,2024-10-14,126.93952973557916,Pending
2113,17489,2024-10-14,275.8241970270604,Delivered
2114,7274,2024-04-28,932.4872171779176,Cancelled
2115,3145,2024-06-25,128.84949886536825,Pending
2116,6025,2024-10-29,619.7845180431618,Cancelled
2117,5475,2024-02-09,795.1518371239097,Pending
2118,9577,2024-01-05,923.14673869345,Cancelled
2119,9234,2024-04-13,483.2512051479525,Pending
2120,9035,2024-09-21,463.1133030584832,Delivered
2121,17542,2024-05-25,829.3322008240557,Delivered
2122,14590,2024-08-19,203.88017249032214,Shipped
2123,1357,2024-01-01,467.5363653226366,Cancelled
2124,6688,2024-08-28,641.355232368592,Delivered
2125,12293,2024-05-13,703.0922584182173,Delivered
2126,6365,2024-07-24,120.72746046439637,Shipped
2127,11531,2024-08-03,868.4908539609859,Delivered
2128,13169,2024-07-27,820.0652049178798,Delivered
2129,10954,2024-03-21,323.87872973735597,Delivered
2130,3203,2024-08-23,481.61726838529444,Shipped
2131,6092,2024-01-21,390.2002493374569,Shipped
2132,3840,2024-10-17,981.2876913696867,Cancelled
2133,11572,2024-07-04,588.1518216205949,Cancelled
2134,3230,2024-10-31,277.76007229860613,Cancelled
2135,13958,2024-08-13,748.4877400422932,Cancelled
2136,1596,2024-07-23,823.424702514998,Cancelled
2137,3342,2024-05-21,728.8676676293798,Delivered
2138,4713,2024-03-08,92.68581755073919,Cancelled
2139,10043,2024-05-13,294.85829099933204,Delivered
2140,16782,2024-12-17,368.81220280013554,Pending
2141,2388,2024-01-23,224.7055240699822,Pending
2142,4102,2024-08-20,486.53483330496005,Pending
2143,4664,2024-01-14,326.3032058903658,Shipped
2144,17110,2024-12-07,46.09703263897087,Pending
2145,536,2024-07-27,655.5294484928849,Shipped
2146,5575,2024-12-25,441.60780003590503,Pending
2147,4578,2024-11-02,37.82824878544385,Delivered
2148,9301,2024-09-14,933.5696310422726,Cancelled
2149,14838,2024-06-25,654.5256514510414,Cancelled
2150,6906,2024-09-19,83.20634478792326,Shipped
2151,5156,2024-08-14,890.5027886918265,Delivered
2152,8477,2024-04-09,426.65254585820605,Shipped
2153,16890,2024-06-26,247.2084984194089,Pending
2154,17009,2024-05-21,55.54686590596059,Cancelled
2155,8088,2024-01-20,747.373854497104,Cancelled
2156,1211,2024-08-07,969.62786234263,Pending
2157,6043,2024-11-08,193.46040789381408,Cancelled
2158,535,2024-09-05,422.74553070124813,Delivered
2159,9927,2024-06-25,245.13493310932316,Delivered
2160,8849,2024-08-23,576.7452679257075,Shipped
2161,8247,2024-05-12,872.5836091476897,Cancelled
2162,10790,2024-12-18,139.39042607984493,Pending
2163,8465,2024-11-10,305.2280041984005,Delivered
2164,1120,2024-01-09,173.0126295690627,Shipped
2165,6801,2024-02-22,236.38753092673443,Delivered
2166,5217,2024-03-31,138.630454346318,Cancelled
2167,13522,2024-09-27,638.2852146821472,Cancelled
2168,1577,2024-08-13,53.065354621114224,Delivered
2169,10516,2024-12-03,731.6918480571115,Cancelled
2170,7110,2024-09-16,150.7033612662043,Cancelled
2171,13755,2024-11-13,274.0113968791453,Shipped
2172,11139,2024-08-24,351.82769552900703,Shipped
2173,3201,2024-07-31,387.24185972259977,Cancelled
2174,14910,2024-07-28,181.19471787670233,Pending
2175,8301,2024-11-03,493.9244698540887,Delivered
2176,7345,2024-06-12,895.8182317134895,Pending
2177,7561,2024-04-08,464.1388416459244,Shipped
2178,9878,2024-07-04,37.57482694632222,Shipped
2179,16932,2024-03-11,369.767700991981,Shipped
2180,9799,2024-08-13,409.11083702299044,Pending
2181,10377,2024-07-12,290.51219160184326,Shipped
2182,3360,2024-12-01,303.0133855572809,Pending
2183,10768,2024-11-05,206.93653958797736,Cancelled
2184,9074,2024-09-08,957.1096298197996,Shipped
2185,14577,2024-06-06,534.1496767093881,Pending
2186,6685,2024-01-31,541.3931663419248,Cancelled
2187,1600,2024-01-08,431.34746682218537,Delivered
2188,10320,2024-04-08,620.7500827895025,Pending
2189,4108,2024-12-03,429.03432083180564,Pending
2190,14008,2024-08-15,692.074688572143,Pending
2191,443,2024-07-04,97.33054086540093,Shipped
2192,15699,2024-03-25,39.38335692848176,Pending
2193,2438,2024-09-16,566.8021896004757,Delivered
2194,12244,2024-04-05,736.7549014558379,Pending
2195,15897,2024-03-20,672.3238586769576,Pending
2196,13940,2024-09-30,404.65691055882746,Shipped
2197,14645,2024-10-04,13.184605586557016,Delivered
2198,13868,2024-10-09,129.60065835660623,Shipped
2199,16871,2024-03-16,398.11038582364046,Delivered
2200,367,2024-02-01,667.7130899116688,Delivered
2201,11961,2024-10-22,318.92467663483467,Delivered
2202,1192,2024-12-23,536.2833968298653,Delivered
2203,1242,2024-08-23,183.7696192454184,Delivered
2204,1614,2024-08-19,177.8696515269594,Delivered
2205,5331,2024-11-25,745.3458756149628,Shipped
2206,237,2024-06-12,444.01151016409653,Delivered
2207,6775,2024-09-22,949.5454182127157,Delivered
2208,6154,2024-05-10,219.18909035360494,Delivered
2209,14538,2024-03-16,453.28445618506225,Pending
2210,4611,2024-08-11,196.40367133694778,Shipped
2211,9048,2024-03-03,263.39504454867637,Pending
2212,3811,2024-12-15,643.657487442535,Shipped
2213,6574,2024-05-28,910.5338238727898,Pending
2214,17118,2024-01-20,137.14199108866475,Cancelled
2215,15917,2024-01-15,138.2895095348135,Shipped
2216,14895,2024-12-16,952.9398762925732,Pending
2217,11200,2024-05-15,738.9134369722974,Shipped
2218,1960,2024-10-04,319.69525059839526,Delivered
2219,661,2024-04-19,412.86363991078116,Delivered
2220,12658,2024-04-25,791.0089131202212,Pending
2221,16839,2024-11-27,701.8331966849071,Pending
2222,24,2024-09-29,613.4205507312591,Shipped
2223,1017,2024-12-27,866.0704967533936,Delivered
2224,9603,2024-01-12,319.28510498274807,Pending
2225,11244,2024-05-04,219.14362449083634,Cancelled
2226,8500,2024-04-04,415.68626781828556,Cancelled
2227,10418,2024-11-14,17.394539487333077,Shipped
2228,4,2024-11-23,512.2135003327533,Delivered
2229,8506,2024-09-10,371.57966933002473,Cancelled
2230,916,2024-02-17,140.61171070404808,Cancelled
2231,14466,2024-07-28,876.730995118826,Delivered
2232,2353,2024-08-31,202.47060673828,Delivered
