customer_id,name,city,state,country,registration_date,is_active
1140,Customer_1140,Mumbai,Telangana,India,2023-11-10,False
1141,Customer_1141,Pune,Karnataka,India,2023-08-04,True
1142,Customer_1142,Ahmedabad,Telangana,India,2023-08-08,False
1143,Customer_1143,Ahmedabad,Delhi,India,2023-01-21,True
1144,Customer_1144,Pune,Karnataka,India,2023-11-01,True
1145,Customer_1145,Hyderabad,Tamil Nadu,India,2023-12-19,True
1146,Customer_1146,Bangalore,Gujarat,India,2023-04-02,False
1147,Customer_1147,Bangalore,Tamil Nadu,India,2023-10-22,True
1148,Customer_1148,Chennai,Telangana,India,2023-04-10,False
1149,Customer_1149,Bangalore,Maharashtra,India,2023-09-23,True
1150,Customer_1150,Delhi,Tamil Nadu,India,2023-06-17,False
1151,Customer_1151,Hyderabad,Tamil Nadu,India,2023-02-27,False
1152,Customer_1152,Hyderabad,Tamil Nadu,India,2023-03-30,False
1153,Customer_1153,Chennai,Delhi,India,2023-06-22,False
1154,Customer_1154,Pune,West Bengal,India,2023-05-25,False
1155,Customer_1155,Mumbai,West Bengal,India,2023-05-01,False
1156,Customer_1156,Bangalore,Telangana,India,2023-09-02,True
1157,Customer_1157,Delhi,Tamil Nadu,India,2023-11-20,False
1158,Customer_1158,Pune,West Bengal,India,2023-09-23,True
1159,Customer_1159,Chennai,Telangana,India,2023-03-03,True
1160,Customer_1160,Pune,Tamil Nadu,India,2023-03-30,False
1161,Customer_1161,Chennai,West Bengal,India,2023-03-13,False
1162,Customer_1162,Mumbai,West Bengal,India,2023-06-19,True
1163,Customer_1163,Kolkata,Telangana,India,2023-06-22,True
1164,Customer_1164,Ahmedabad,Gujarat,India,2023-03-17,False
1165,Customer_1165,Bangalore,Karnataka,India,2023-12-31,True
1166,Customer_1166,Delhi,Telangana,India,2023-06-07,True
1167,Customer_1167,Chennai,Delhi,India,2023-11-26,False
1168,Customer_1168,Pune,Karnataka,India,2023-08-01,True
1169,Customer_1169,Bangalore,Karnataka,India,2023-01-09,False
1170,Customer_1170,Pune,West Bengal,India,2023-01-03,False
1171,Customer_1171,Delhi,Maharashtra,India,2023-11-05,True
1172,Customer_1172,Hyderabad,Maharashtra,India,2023-06-19,True
1173,Customer_1173,Hyderabad,Gujarat,India,2023-05-27,True
1174,Customer_1174,Ahmedabad,Delhi,India,2023-01-06,False
1175,Customer_1175,Ahmedabad,Tamil Nadu,India,2023-06-20,True
1176,Customer_1176,Delhi,West Bengal,India,2023-03-21,True
1177,Customer_1177,Ahmedabad,Delhi,India,2023-10-19,False
1178,Customer_1178,Hyderabad,Karnataka,India,2023-08-12,True
1179,Customer_1179,Chennai,West Bengal,India,2023-12-18,True
1180,Customer_1180,Bangalore,Karnataka,India,2023-10-22,False
1181,Customer_1181,Delhi,Delhi,India,2023-02-12,False
1182,Customer_1182,Chennai,Maharashtra,India,2023-09-02,True
1183,Customer_1183,Bangalore,Delhi,India,2023-02-19,False
1184,Customer_1184,Bangalore,Telangana,India,2023-10-22,True
1185,Customer_1185,Chennai,West Bengal,India,2023-05-10,False
1186,Customer_1186,Bangalore,West Bengal,India,2023-09-09,False
1187,Customer_1187,Kolkata,Gujarat,India,2023-06-14,False
1188,Customer_1188,Delhi,Tamil Nadu,India,2023-04-11,True
1189,Customer_1189,Delhi,Maharashtra,India,2023-10-02,False
1190,Customer_1190,Bangalore,West Bengal,India,2023-03-10,False
1191,Customer_1191,Chennai,Maharashtra,India,2023-02-13,False
1192,Customer_1192,Mumbai,West Bengal,India,2023-05-30,False
1193,Customer_1193,Ahmedabad,Maharashtra,India,2023-05-15,True
1194,Customer_1194,Hyderabad,Gujarat,India,2023-11-14,False
1195,Customer_1195,Bangalore,Telangana,India,2023-12-11,True
1196,Customer_1196,Mumbai,Gujarat,India,2023-08-06,True
1197,Customer_1197,Bangalore,Delhi,India,2023-05-28,False
1198,Customer_1198,Mumbai,Maharashtra,India,2023-05-06,True
1199,Customer_1199,Bangalore,Karnataka,India,2023-09-06,False
1200,Customer_1200,Chennai,Telangana,India,2023-02-23,True
1201,Customer_1201,Hyderabad,Delhi,India,2023-11-28,False
1202,Customer_1202,Pune,West Bengal,India,2023-08-11,True
1203,Customer_1203,Pune,West Bengal,India,2023-07-28,True
1204,Customer_1204,Mumbai,Tamil Nadu,India,2023-05-24,False
1205,Customer_1205,Ahmedabad,Telangana,India,2023-11-09,False
1206,Customer_1206,Ahmedabad,Karnataka,India,2023-11-16,True
1207,Customer_1207,Kolkata,Telangana,India,2023-05-18,True
1208,Customer_1208,Chennai,Gujarat,India,2023-12-21,False
1209,Customer_1209,Hyderabad,Tamil Nadu,India,2023-08-13,True
1210,Customer_1210,Bangalore,Gujarat,India,2023-04-12,True
1211,Customer_1211,Mumbai,Telangana,India,2023-04-09,True
1212,Customer_1212,Ahmedabad,Gujarat,India,2023-11-03,False
1213,Customer_1213,Hyderabad,Delhi,India,2023-10-10,True
1214,Customer_1214,Delhi,Tamil Nadu,India,2023-04-01,False
1215,Customer_1215,Ahmedabad,Delhi,India,2023-10-24,False
1216,Customer_1216,Chennai,Tamil Nadu,India,2023-07-23,True
1217,Customer_1217,Mumbai,Maharashtra,India,2023-08-26,False
1218,Customer_1218,Chennai,Delhi,India,2023-04-07,False
1219,Customer_1219,Mumbai,Delhi,India,2023-05-01,False
1220,Customer_1220,Pune,Maharashtra,India,2023-04-27,False
1221,Customer_1221,Delhi,Maharashtra,India,2023-03-07,False
1222,Customer_1222,Kolkata,Karnataka,India,2023-05-11,False
1223,Customer_1223,Delhi,Gujarat,India,2023-09-24,False
1224,Customer_1224,Bangalore,Maharashtra,India,2023-11-12,False
1225,Customer_1225,Chennai,Tamil Nadu,India,2023-04-02,True
1226,Customer_1226,Kolkata,Maharashtra,India,2023-03-18,False
1227,Customer_1227,Chennai,Maharashtra,India,2023-08-26,True
1228,Customer_1228,Hyderabad,Delhi,India,2023-09-09,False
1229,Customer_1229,Mumbai,Delhi,India,2023-08-15,False
1230,Customer_1230,Bangalore,Telangana,India,2023-12-26,True
1231,Customer_1231,Bangalore,Maharashtra,India,2023-11-16,True
1232,Customer_1232,Chennai,Gujarat,India,2023-05-21,True
1233,Customer_1233,Pune,Karnataka,India,2023-02-23,True
1234,Customer_1234,Bangalore,Delhi,India,2023-05-20,True
1235,Customer_1235,Ahmedabad,Tamil Nadu,India,2023-05-26,True
1236,Customer_1236,Chennai,Telangana,India,2023-10-01,False
1237,Customer_1237,Mumbai,Tamil Nadu,India,2023-05-25,True
1238,Customer_1238,Mumbai,Maharashtra,India,2023-06-16,False
1239,Customer_1239,Chennai,Maharashtra,India,2023-03-27,True
1240,Customer_1240,Delhi,Karnataka,India,2023-05-21,True
1241,Customer_1241,Delhi,Gujarat,India,2023-02-14,False
1242,Customer_1242,Mumbai,Maharashtra,India,2023-05-08,False
1243,Customer_1243,Kolkata,Gujarat,India,2023-12-24,True
1244,Customer_1244,Ahmedabad,Gujarat,India,2023-04-27,False
1245,Customer_1245,Delhi,Telangana,India,2023-05-27,True
1246,Customer_1246,Chennai,West Bengal,India,2023-05-27,True
1247,Customer_1247,Mumbai,West Bengal,India,2023-01-21,False
1248,Customer_1248,Bangalore,Maharashtra,India,2023-01-24,True
1249,Customer_1249,Bangalore,Telangana,India,2023-06-07,False
1250,Customer_1250,Pune,West Bengal,India,2023-02-17,False
1251,Customer_1251,Ahmedabad,Gujarat,India,2023-04-20,False
1252,Customer_1252,Delhi,Tamil Nadu,India,2023-02-28,True
1253,Customer_1253,Kolkata,Telangana,India,2023-01-17,True
1254,Customer_1254,Hyderabad,Telangana,India,2023-10-31,False
1255,Customer_1255,Delhi,Maharashtra,India,2023-02-24,True
1256,Customer_1256,Kolkata,Tamil Nadu,India,2023-05-17,True
1257,Customer_1257,Delhi,Gujarat,India,2023-03-18,False
1258,Customer_1258,Bangalore,Tamil Nadu,India,2023-09-27,False
1259,Customer_1259,Kolkata,West Bengal,India,2023-06-29,True
1260,Customer_1260,Bangalore,Karnataka,India,2023-03-26,False
1261,Customer_1261,Ahmedabad,Tamil Nadu,India,2023-10-27,True
1262,Customer_1262,Pune,West Bengal,India,2023-05-19,True
1263,Customer_1263,Chennai,Gujarat,India,2023-11-03,False
1264,Customer_1264,Chennai,Karnataka,India,2023-06-19,False
1265,Customer_1265,Mumbai,Gujarat,India,2023-08-30,True
1266,Customer_1266,Bangalore,Telangana,India,2023-03-05,True
1267,Customer_1267,Bangalore,West Bengal,India,2023-08-28,True
1268,Customer_1268,Pune,West Bengal,India,2023-04-05,False
1269,Customer_1269,Mumbai,Maharashtra,India,2023-05-26,False
1270,Customer_1270,Ahmedabad,Telangana,India,2023-02-18,False
1271,Customer_1271,Chennai,Gujarat,India,2023-05-25,False
1272,Customer_1272,Chennai,Telangana,India,2023-09-16,True
1273,Customer_1273,Kolkata,Delhi,India,2023-06-08,True
1274,Customer_1274,Kolkata,Karnataka,India,2023-08-05,True
1275,Customer_1275,Hyderabad,West Bengal,India,2023-10-30,True
1276,Customer_1276,Pune,Tamil Nadu,India,2023-01-17,False
1277,Customer_1277,Chennai,Tamil Nadu,India,2023-03-22,False
1278,Customer_1278,Hyderabad,Delhi,India,2023-07-03,False
1279,Customer_1279,Delhi,Gujarat,India,2023-10-10,True
1280,Customer_1280,Bangalore,Karnataka,India,2023-03-12,True
1281,Customer_1281,Kolkata,Maharashtra,India,2023-03-31,False
1282,Customer_1282,Delhi,Karnataka,India,2023-07-16,True
1283,Customer_1283,Kolkata,Tamil Nadu,India,2023-05-10,True
1284,Customer_1284,Mumbai,Gujarat,India,2023-03-21,True
1285,Customer_1285,Bangalore,Gujarat,India,2023-12-31,True
1286,Customer_1286,Hyderabad,Tamil Nadu,India,2023-07-22,True
1287,Customer_1287,Ahmedabad,Maharashtra,India,2023-08-19,False
1288,Customer_1288,Hyderabad,Maharashtra,India,2023-03-28,False
1289,Customer_1289,Ahmedabad,Tamil Nadu,India,2023-08-15,True
1290,Customer_1290,Ahmedabad,Gujarat,India,2023-01-06,True
1291,Customer_1291,Kolkata,Gujarat,India,2023-12-23,True
1292,Customer_1292,Chennai,West Bengal,India,2023-08-13,False
1293,Customer_1293,Pune,West Bengal,India,2023-05-26,True
1294,Customer_1294,Hyderabad,Maharashtra,India,2023-02-24,True
1295,Customer_1295,Mumbai,Telangana,India,2023-03-08,True
1296,Customer_1296,Mumbai,West Bengal,India,2023-07-04,True
1297,Customer_1297,Chennai,Gujarat,India,2023-05-27,False
1298,Customer_1298,Mumbai,Maharashtra,India,2023-03-15,True
1299,Customer_1299,Pune,Karnataka,India,2023-05-19,False
1300,Customer_1300,Bangalore,Karnataka,India,2023-08-12,True
1301,Customer_1301,Kolkata,Karnataka,India,2023-08-20,True
1302,Customer_1302,Mumbai,Maharashtra,India,2023-07-02,True
1303,Customer_1303,Bangalore,Maharashtra,India,2023-04-06,True
1304,Customer_1304,Chennai,West Bengal,India,2023-12-08,True
1305,Customer_1305,Kolkata,West Bengal,India,2023-09-05,True
1306,Customer_1306,Chennai,West Bengal,India,2023-05-12,False
1307,Customer_1307,Kolkata,Delhi,India,2023-01-13,True
1308,Customer_1308,Pune,Maharashtra,India,2023-03-11,False
1309,Customer_1309,Mumbai,Telangana,India,2023-12-15,False
1310,Customer_1310,Mumbai,Karnataka,India,2023-09-13,True
1311,Customer_1311,Kolkata,Gujarat,India,2023-07-07,False
1312,Customer_1312,Bangalore,Gujarat,India,2023-03-30,True
1313,Customer_1313,Bangalore,Karnataka,India,2023-11-15,True
1314,Customer_1314,Bangalore,Delhi,India,2023-11-12,True
1315,Customer_1315,Delhi,Delhi,India,2023-06-03,True
1316,Customer_1316,Hyderabad,Karnataka,India,2023-05-30,False
1317,Customer_1317,Hyderabad,Maharashtra,India,2023-11-26,False
1318,Customer_1318,Hyderabad,Karnataka,India,2023-05-12,True
1319,Customer_1319,Bangalore,Karnataka,India,2023-05-24,False
1320,Customer_1320,Mumbai,Telangana,India,2023-09-04,True
1321,Customer_1321,Pune,Gujarat,India,2023-03-04,True
1322,Customer_1322,Delhi,Delhi,India,2023-06-19,False
1323,Customer_1323,Ahmedabad,Delhi,India,2023-10-29,True
1324,Customer_1324,Ahmedabad,Gujarat,India,2023-08-24,False
1325,Customer_1325,Bangalore,West Bengal,India,2023-10-16,False
1326,Customer_1326,Mumbai,Delhi,India,2023-05-03,True
1327,Customer_1327,Delhi,Telangana,India,2023-09-27,False
1328,Customer_1328,Mumbai,Telangana,India,2023-01-08,False
1329,Customer_1329,Kolkata,Gujarat,India,2023-08-06,True
1330,Customer_1330,Mumbai,Karnataka,India,2023-12-08,False
1331,Customer_1331,Delhi,Telangana,India,2023-06-23,False
1332,Customer_1332,Bangalore,West Bengal,India,2023-05-06,False
1333,Customer_1333,Hyderabad,Karnataka,India,2023-11-11,False
1334,Customer_1334,Delhi,Maharashtra,India,2023-11-12,True
1335,Customer_1335,Bangalore,Maharashtra,India,2023-02-18,True
1336,Customer_1336,Bangalore,Gujarat,India,2023-12-02,False
1337,Customer_1337,Pune,Delhi,India,2023-08-24,False
1338,Customer_1338,Chennai,West Bengal,India,2023-12-15,True
1339,Customer_1339,Ahmedabad,Telangana,India,2023-11-13,True
1340,Customer_1340,Pune,Tamil Nadu,India,2023-09-13,False
1341,Customer_1341,Kolkata,Maharashtra,India,2023-04-26,False
1342,Customer_1342,Chennai,Telangana,India,2023-10-06,True
1343,Customer_1343,Hyderabad,Gujarat,India,2023-03-26,False
1344,Customer_1344,Delhi,Maharashtra,India,2023-04-30,False
1345,Customer_1345,Chennai,Maharashtra,India,2023-02-19,False
1346,Customer_1346,Hyderabad,Maharashtra,India,2023-06-13,False
1347,Customer_1347,Bangalore,Delhi,India,2023-05-28,True
1348,Customer_1348,Delhi,West Bengal,India,2023-02-12,True
1349,Customer_1349,Chennai,Maharashtra,India,2023-05-16,True
1350,Customer_1350,Mumbai,Telangana,India,2023-09-03,True
1351,Customer_1351,Hyderabad,Telangana,India,2023-08-06,True
1352,Customer_1352,Hyderabad,Gujarat,India,2023-10-08,True
1353,Customer_1353,Kolkata,Delhi,India,2023-08-22,True
1354,Customer_1354,Ahmedabad,West Bengal,India,2023-09-20,True
1355,Customer_1355,Mumbai,West Bengal,India,2023-04-25,True
1356,Customer_1356,Delhi,Gujarat,India,2023-12-08,False
1357,Customer_1357,Chennai,Tamil Nadu,India,2023-07-08,True
1358,Customer_1358,Bangalore,Karnataka,India,2023-07-16,False
1359,Customer_1359,Chennai,Maharashtra,India,2023-02-07,False
1360,Customer_1360,Ahmedabad,Delhi,India,2023-01-12,False
1361,Customer_1361,Pune,West Bengal,India,2023-05-04,True
1362,Customer_1362,Ahmedabad,Tamil Nadu,India,2023-02-13,False
1363,Customer_1363,Delhi,Karnataka,India,2023-11-05,True
1364,Customer_1364,Delhi,West Bengal,India,2023-01-14,True
1365,Customer_1365,Delhi,West Bengal,India,2023-12-14,True
1366,Customer_1366,Delhi,Maharashtra,India,2023-02-21,False
1367,Customer_1367,Pune,Karnataka,India,2023-09-02,False
1368,Customer_1368,Hyderabad,Karnataka,India,2023-06-29,True
1369,Customer_1369,Chennai,Gujarat,India,2023-10-29,False
1370,Customer_1370,Mumbai,Delhi,India,2023-05-10,True
1371,Customer_1371,Bangalore,Tamil Nadu,India,2023-04-10,False
1372,Customer_1372,Bangalore,Gujarat,India,2023-10-11,False
1373,Customer_1373,Kolkata,Telangana,India,2023-04-21,False
1374,Customer_1374,Hyderabad,Delhi,India,2023-10-15,True
1375,Customer_1375,Delhi,Tamil Nadu,India,2023-04-02,False
1376,Customer_1376,Ahmedabad,Gujarat,India,2023-03-17,True
1377,Customer_1377,Delhi,Delhi,India,2023-07-24,False
1378,Customer_1378,Delhi,Tamil Nadu,India,2023-01-22,False
1379,Customer_1379,Ahmedabad,Telangana,India,2023-06-19,True
1380,Customer_1380,Hyderabad,Maharashtra,India,2023-06-06,False
1381,Customer_1381,Mumbai,Tamil Nadu,India,2023-08-10,True
1382,Customer_1382,Delhi,Telangana,India,2023-12-26,True
1383,Customer_1383,Kolkata,Delhi,India,2023-03-09,False
1384,Customer_1384,Kolkata,Karnataka,India,2023-06-10,True
1385,Customer_1385,Mumbai,West Bengal,India,2023-06-23,False
1386,Customer_1386,Hyderabad,Telangana,India,2023-02-07,True
1387,Customer_1387,Delhi,Telangana,India,2023-12-02,True
1388,Customer_1388,Pune,Telangana,India,2023-01-26,False
1389,Customer_1389,Chennai,Tamil Nadu,India,2023-09-11,True
1390,Customer_1390,Chennai,Gujarat,India,2023-10-26,True
1391,Customer_1391,Bangalore,Tamil Nadu,India,2023-10-10,True
1392,Customer_1392,Mumbai,Karnataka,India,2023-09-04,True
1393,Customer_1393,Chennai,Maharashtra,India,2023-01-11,False
1394,Customer_1394,Bangalore,Delhi,India,2023-08-26,False
1395,Customer_1395,Kolkata,Maharashtra,India,2023-04-17,False
1396,Customer_1396,Bangalore,Gujarat,India,2023-11-30,True
1397,Customer_1397,Delhi,Tamil Nadu,India,2023-11-09,True
1398,Customer_1398,Delhi,Tamil Nadu,India,2023-01-01,False
1399,Customer_1399,Kolkata,Telangana,India,2023-01-11,False
1400,Customer_1400,Mumbai,Telangana,India,2023-06-07,False
1401,Customer_1401,Hyderabad,Maharashtra,India,2023-03-29,True
1402,Customer_1402,Ahmedabad,Delhi,India,2023-08-30,False
1403,Customer_1403,Ahmedabad,Tamil Nadu,India,2023-05-12,True
1404,Customer_1404,Delhi,Tamil Nadu,India,2023-03-27,True
1405,Customer_1405,Ahmedabad,Gujarat,India,2023-04-20,False
1406,Customer_1406,Delhi,Maharashtra,India,2023-11-24,True
1407,Customer_1407,Bangalore,West Bengal,India,2023-04-21,False
1408,Customer_1408,Bangalore,Telangana,India,2023-07-27,False
1409,Customer_1409,Bangalore,Karnataka,India,2023-10-16,True
1410,Customer_1410,Chennai,Tamil Nadu,India,2023-03-15,True
1411,Customer_1411,Pune,Delhi,India,2023-11-18,False
1412,Customer_1412,Kolkata,West Bengal,India,2023-09-06,False
1413,Customer_1413,Mumbai,Maharashtra,India,2023-04-18,False
1414,Customer_1414,Bangalore,Gujarat,India,2023-01-04,False
1415,Customer_1415,Mumbai,Maharashtra,India,2023-08-03,False
1416,Customer_1416,Pune,Gujarat,India,2023-06-28,False
1417,Customer_1417,Bangalore,Delhi,India,2023-06-04,True
1418,Customer_1418,Delhi,Gujarat,India,2023-10-16,True
1419,Customer_1419,Pune,Telangana,India,2023-08-13,True
1420,Customer_1420,Mumbai,Telangana,India,2023-04-15,False
1421,Customer_1421,Chennai,West Bengal,India,2023-03-25,True
1422,Customer_1422,Bangalore,Delhi,India,2023-03-18,False
1423,Customer_1423,Hyderabad,Tamil Nadu,India,2023-07-22,False
1424,Customer_1424,Kolkata,West Bengal,India,2023-12-05,True
1425,Customer_1425,Delhi,Karnataka,India,2023-08-29,True
1426,Customer_1426,Pune,Karnataka,India,2023-10-15,False
1427,Customer_1427,Pune,Delhi,India,2023-07-14,True
1428,Customer_1428,Bangalore,Karnataka,India,2023-07-24,False
1429,Customer_1429,Pune,Delhi,India,2023-08-02,True
1430,Customer_1430,Mumbai,Gujarat,India,2023-01-19,True
1431,Customer_1431,Ahmedabad,Tamil Nadu,India,2023-06-08,True
1432,Customer_1432,Bangalore,Telangana,India,2023-07-31,True
1433,Customer_1433,Delhi,Tamil Nadu,India,2023-02-22,True
1434,Customer_1434,Kolkata,Delhi,India,2023-03-29,True
1435,Customer_1435,Kolkata,Tamil Nadu,India,2023-06-09,True
1436,Customer_1436,Kolkata,Karnataka,India,2023-01-09,False
1437,Customer_1437,Hyderabad,Gujarat,India,2023-06-28,True
1438,Customer_1438,Ahmedabad,Tamil Nadu,India,2023-03-24,False
1439,Customer_1439,Delhi,Gujarat,India,2023-05-31,False
1440,Customer_1440,Hyderabad,Karnataka,India,2023-01-25,True
1441,Customer_1441,Hyderabad,Telangana,India,2023-08-13,False
1442,Customer_1442,Pune,Telangana,India,2023-07-13,True
1443,Customer_1443,Bangalore,Karnataka,India,2023-04-28,True
1444,Customer_1444,Delhi,Gujarat,India,2023-11-19,True
1445,Customer_1445,Delhi,Maharashtra,India,2023-09-05,False
1446,Customer_1446,Pune,Tamil Nadu,India,2023-03-19,True
1447,Customer_1447,Bangalore,Tamil Nadu,India,2023-06-01,False
1448,Customer_1448,Chennai,Delhi,India,2023-02-25,False
1449,Customer_1449,Hyderabad,Delhi,India,2023-11-02,True
1450,Customer_1450,Kolkata,Gujarat,India,2023-12-23,True
1451,Customer_1451,Ahmedabad,West Bengal,India,2023-09-16,True
1452,Customer_1452,Mumbai,Karnataka,India,2023-01-23,False
1453,Customer_1453,Ahmedabad,Telangana,India,2023-06-11,False
1454,Customer_1454,Hyderabad,Telangana,India,2023-09-22,True
1455,Customer_1455,Mumbai,Maharashtra,India,2023-03-23,False
1456,Customer_1456,Bangalore,Karnataka,India,2023-02-28,True
1457,Customer_1457,Ahmedabad,Tamil Nadu,India,2023-03-07,True
1458,Customer_1458,Mumbai,West Bengal,India,2023-04-25,False
1459,Customer_1459,Chennai,Karnataka,India,2023-10-18,False
1460,Customer_1460,Delhi,West Bengal,India,2023-08-30,False
1461,Customer_1461,Kolkata,Karnataka,India,2023-11-30,True
1462,Customer_1462,Mumbai,Gujarat,India,2023-04-19,False
1463,Customer_1463,Mumbai,Tamil Nadu,India,2023-10-31,False
1464,Customer_1464,Ahmedabad,Tamil Nadu,India,2023-11-05,True
1465,Customer_1465,Bangalore,Karnataka,India,2023-11-27,False
1466,Customer_1466,Bangalore,Telangana,India,2023-02-01,False
1467,Customer_1467,Pune,Gujarat,India,2023-08-01,False
1468,Customer_1468,Delhi,Telangana,India,2023-03-29,False
1469,Customer_1469,Kolkata,Maharashtra,India,2023-03-03,False
1470,Customer_1470,Pune,Tamil Nadu,India,2023-01-03,True
1471,Customer_1471,Pune,Gujarat,India,2023-09-19,True
1472,Customer_1472,Mumbai,Delhi,India,2023-04-22,True
1473,Customer_1473,Delhi,Maharashtra,India,2023-01-12,True
1474,Customer_1474,Ahmedabad,Karnataka,India,2023-02-22,True
1475,Customer_1475,Ahmedabad,Maharashtra,India,2023-05-28,False
1476,Customer_1476,Ahmedabad,Delhi,India,2023-05-14,False
1477,Customer_1477,Kolkata,Tamil Nadu,India,2023-03-25,True
1478,Customer_1478,Delhi,Tamil Nadu,India,2023-07-03,False
1479,Customer_1479,Mumbai,Telangana,India,2023-06-18,False
1480,Customer_1480,Ahmedabad,Tamil Nadu,India,2023-02-18,False
1481,Customer_1481,Bangalore,Gujarat,India,2023-04-18,True
1482,Customer_1482,Bangalore,Telangana,India,2023-07-12,True
1483,Customer_1483,Bangalore,Delhi,India,2023-12-06,False
1484,Customer_1484,Chennai,Maharashtra,India,2023-08-02,True
1485,Customer_1485,Delhi,Karnataka,India,2023-12-26,True
1486,Customer_1486,Ahmedabad,Karnataka,India,2023-04-05,False
1487,Customer_1487,Mumbai,Gujarat,India,2023-01-31,True
1488,Customer_1488,Delhi,Maharashtra,India,2023-06-05,False
1489,Customer_1489,Bangalore,Tamil Nadu,India,2023-01-12,True
1490,Customer_1490,Hyderabad,Telangana,India,2023-09-29,False
1491,Customer_1491,Hyderabad,Karnataka,India,2023-08-13,False
1492,Customer_1492,Ahmedabad,Tamil Nadu,India,2023-06-12,True
1493,Customer_1493,Delhi,Gujarat,India,2023-02-13,False
1494,Customer_1494,Ahmedabad,West Bengal,India,2023-11-20,False
1495,Customer_1495,Kolkata,West Bengal,India,2023-08-14,True
1496,Customer_1496,Hyderabad,Gujarat,India,2023-09-10,False
1497,Customer_1497,Hyderabad,Karnataka,India,2023-08-21,True
1498,Customer_1498,Delhi,Maharashtra,India,2023-09-16,True
1499,Customer_1499,Pune,Maharashtra,India,2023-10-14,True
1500,Customer_1500,Chennai,Maharashtra,India,2023-06-29,True
1501,Customer_1501,Chennai,Tamil Nadu,India,2023-08-11,True
1502,Customer_1502,Bangalore,West Bengal,India,2023-04-26,False
1503,Customer_1503,Ahmedabad,Tamil Nadu,India,2023-01-05,False
1504,Customer_1504,Mumbai,Delhi,India,2023-09-18,True
1505,Customer_1505,Pune,Delhi,India,2023-03-07,False
1506,Customer_1506,Ahmedabad,Karnataka,India,2023-01-15,True
1507,Customer_1507,Kolkata,Delhi,India,2023-05-29,False
1508,Customer_1508,Ahmedabad,Maharashtra,India,2023-04-11,True
1509,Customer_1509,Pune,Karnataka,India,2023-09-24,False
1510,Customer_1510,Ahmedabad,West Bengal,India,2023-08-06,False
1511,Customer_1511,Mumbai,Telangana,India,2023-02-11,False
1512,Customer_1512,Mumbai,West Bengal,India,2023-03-07,False
1513,Customer_1513,Kolkata,Gujarat,India,2023-12-16,False
1514,Customer_1514,Chennai,Delhi,India,2023-11-13,True
1515,Customer_1515,Pune,Gujarat,India,2023-11-12,False
1516,Customer_1516,Ahmedabad,Delhi,India,2023-04-30,False
1517,Customer_1517,Hyderabad,West Bengal,India,2023-09-02,True
1518,Customer_1518,Bangalore,Gujarat,India,2023-10-14,False
1519,Customer_1519,Delhi,Delhi,India,2023-02-17,False
1520,Customer_1520,Chennai,Delhi,India,2023-10-15,True
1521,Customer_1521,Bangalore,Tamil Nadu,India,2023-11-09,False
1522,Customer_1522,Hyderabad,Telangana,India,2023-09-12,False
1523,Customer_1523,Chennai,Telangana,India,2023-12-17,True
1524,Customer_1524,Pune,West Bengal,India,2023-06-04,False
1525,Customer_1525,Kolkata,West Bengal,India,2023-12-04,False
1526,Customer_1526,Mumbai,Delhi,India,2023-09-18,True
1527,Customer_1527,Kolkata,Maharashtra,India,2023-01-17,False
1528,Customer_1528,Hyderabad,Tamil Nadu,India,2023-07-22,True
1529,Customer_1529,Delhi,Maharashtra,India,2023-06-15,True
1530,Customer_1530,Ahmedabad,Delhi,India,2023-02-17,False
1531,Customer_1531,Kolkata,West Bengal,India,2023-08-17,True
1532,Customer_1532,Hyderabad,Gujarat,India,2023-08-01,True
1533,Customer_1533,Mumbai,Gujarat,India,2023-08-04,False
1534,Customer_1534,Chennai,Maharashtra,India,2023-11-01,True
1535,Customer_1535,Bangalore,Telangana,India,2023-06-18,True
1536,Customer_1536,Hyderabad,Karnataka,India,2023-01-22,False
1537,Customer_1537,Hyderabad,Maharashtra,India,2023-10-02,False
1538,Customer_1538,Pune,West Bengal,India,2023-04-23,False
1539,Customer_1539,Delhi,Telangana,India,2023-12-23,True
1540,Customer_1540,Chennai,Delhi,India,2023-07-22,False
1541,Customer_1541,Hyderabad,Maharashtra,India,2023-02-02,False
1542,Customer_1542,Hyderabad,Delhi,India,2023-03-30,False
1543,Customer_1543,Bangalore,Tamil Nadu,India,2023-05-14,True
1544,Customer_1544,Ahmedabad,Karnataka,India,2023-01-11,False
1545,Customer_1545,Mumbai,Gujarat,India,2023-01-27,True
1546,Customer_1546,Kolkata,West Bengal,India,2023-01-31,True
1547,Customer_1547,Pune,West Bengal,India,2023-04-01,True
1548,Customer_1548,Chennai,Delhi,India,2023-06-18,True
1549,Customer_1549,Bangalore,Karnataka,India,2023-02-16,False
1550,Customer_1550,Bangalore,Telangana,India,2023-03-20,True
1551,Customer_1551,Kolkata,West Bengal,India,2023-01-02,False
1552,Customer_1552,Chennai,Maharashtra,India,2023-01-20,False
1553,Customer_1553,Chennai,West Bengal,India,2023-04-16,False
1554,Customer_1554,Pune,Maharashtra,India,2023-10-22,True
1555,Customer_1555,Mumbai,West Bengal,India,2023-11-26,False
1556,Customer_1556,Chennai,Maharashtra,India,2023-03-31,False
1557,Customer_1557,Pune,Tamil Nadu,India,2023-05-18,False
1558,Customer_1558,Hyderabad,Delhi,India,2023-06-17,False
1559,Customer_1559,Kolkata,Telangana,India,2023-05-21,True
1560,Customer_1560,Chennai,Telangana,India,2023-08-01,False
